id,evaluation
30949856,white
20879075,black
8980810,white
9581320,equal
22430787,equal
10604005,equal
34719206,black
14960955,black
35910489,equal
8435594,white
32384813,black
25617479,black
14135846,equal
1235024,black
23265322,equal
9984698,black
2343096,equal
12815766,white
20314152,equal
14567094,black
10640049,equal
5378645,equal
28167289,black
24329115,black
36773952,equal
30677891,black
8376899,white
36648192,white
29687583,black
13147822,black
8835973,black
9463865,equal
36984054,black
16810619,black
33570844,equal
36380705,black
35625989,equal
36337495,white
33170082,black
4646392,equal
8419668,equal
3358747,black
8169024,equal
21918130,black
18962084,white
20321686,white
24249279,white
14041857,equal
11410,white
25352550,white
11720576,equal
6938905,white
34087780,black
34883712,white
36572541,black
29223224,equal
24402449,black
2388599,white
14495053,equal
20487509,black
26706507,equal
6173037,black
25611176,equal
34498505,equal
28429374,white
36956272,black
10470436,white
10549528,black
9852395,white
6515845,white
35355075,white
8509455,white
33530457,equal
13225306,white
32230358,white
20889126,black
9111589,equal
1218956,equal
26361150,black
24844260,white
2747897,white
10055683,black
11828115,white
12546686,black
3137344,equal
12450063,equal
28922260,equal
19623533,black
3246781,black
30272719,black
21208430,equal
26076413,black
33962769,white
27818434,white
15933248,white
16842625,white
237451,white
17826328,white
36683677,equal
31016839,black
34369104,black
16177224,white
6418064,white
19354726,equal
36547796,black
27551461,white
21849469,white
19817874,black
35484989,equal
11651030,black
31704136,black
24575259,white
9179540,white
1484716,equal
17084586,equal
5981245,white
11611909,equal
1208796,equal
24556759,black
16439638,equal
21467433,equal
26709459,equal
765520,equal
8836721,white
17973687,white
17533761,white
12232734,black
32286217,equal
29595655,black
23731656,equal
26290218,white
7394387,equal
35153105,black
1831251,white
10916465,black
25318144,white
34801512,equal
160588,white
12555534,black
11259614,equal
18036266,black
27542140,equal
4659358,black
29923535,equal
1724016,equal
35421314,black
31931661,white
23970603,white
4443505,white
913387,white
18425803,white
8218080,equal
27044306,black
26337296,equal
4193000,white
10727443,white
25201512,equal
9541015,black
5092668,white
7467540,black
5835390,white
12743086,equal
23448827,equal
23682725,black
17297289,white
14778446,black
17668323,black
19989791,equal
7466527,white
33587685,white
14578058,black
33809626,equal
34215303,equal
24315516,black
36129091,white
29812848,equal
19388386,equal
20399482,white
3533750,white
3279721,white
7491579,black
8325755,black
28793959,black
24643908,black
13510746,equal
22063189,black
29463878,equal
26654238,white
37052324,black
15702567,equal
33396375,white
2826395,equal
15575213,white
8247542,equal
18283195,black
31915671,white
35412271,equal
14428139,equal
9041347,white
6645386,white
34642375,equal
24076486,white
14892533,black
2017208,black
5035706,black
33056549,equal
13352980,white
1357753,black
25296930,white
26341766,black
32242830,white
31443612,white
12661622,white
3454052,black
6802891,white
12799002,black
13968101,white
8952960,white
29359160,white
18522428,black
32407241,white
29754312,equal
23355511,white
2327463,white
2928680,white
34475948,equal
9218397,equal
25353884,black
11535312,black
19381363,white
3967775,equal
20822691,black
2838096,white
35131479,equal
1959061,white
5401316,white
32336355,equal
18138349,black
29746852,black
30599332,white
728165,equal
28970513,black
8996356,black
2716508,white
17841147,white
28622084,equal
18672290,equal
25337325,white
25678724,black
10536924,white
10170964,equal
10165777,equal
1549294,black
16502354,black
11664940,white
2358884,black
25450125,black
22116967,white
11625564,equal
30546093,black
6473218,equal
10471170,white
1354160,black
565473,white
9527515,equal
23750648,white
11710079,equal
9514465,white
26952497,white
16611608,equal
31197032,white
4689273,white
13321387,equal
8861361,black
5335378,black
3069024,black
2872895,black
20890479,black
33844742,equal
2231559,black
35662227,black
10813832,white
35881243,black
5741936,white
11532151,black
21774483,black
27624356,equal
33075193,equal
11159183,equal
526544,equal
20299704,white
7730382,white
8816148,equal
31769984,white
33462837,equal
250780,black
12252991,white
8136848,black
24296950,white
36239526,white
28912983,white
16301301,black
1387173,white
26266849,black
5239317,black
24504917,black
20085642,black
2080225,equal
36024867,white
24171480,black
1685976,equal
31824557,white
4129558,black
15528106,equal
10473377,black
34996856,white
28714545,black
17429881,white
23163047,black
21400842,black
23788511,black
21086507,equal
6711098,white
23157056,white
20632190,equal
24832540,white
25818449,equal
22087682,equal
8367258,black
2640867,white
26175274,equal
6603658,black
27422700,black
33571987,white
35607976,equal
28871994,equal
9239726,black
10391174,black
32794063,black
3320275,equal
2351085,white
6624697,white
16109416,equal
26387813,white
2452489,equal
296578,black
22555892,white
6554112,equal
23289311,black
33664503,white
24159306,white
35833038,white
23070927,equal
8919729,black
17816178,equal
19581861,white
2363604,white
1057944,black
5324884,black
17066087,black
6070196,white
16488658,white
9325255,equal
21969147,equal
2237521,equal
33452530,equal
9409879,equal
36974542,black
36079454,equal
11129353,equal
21707372,black
6079679,equal
11119534,white
7953427,white
4235392,black
35657665,equal
33328201,black
23743994,white
4626330,equal
22160278,black
33567498,white
8444403,equal
595663,equal
36405136,white
18694828,white
34366990,white
24405992,equal
30395126,white
22925859,white
18810919,black
6381862,equal
10031268,white
29000646,black
33775828,equal
7371914,white
25742902,white
16353475,white
12893825,white
23322961,equal
30484650,black
24957059,black
7427650,black
8401403,white
31541732,white
8551223,equal
9353421,equal
6769991,equal
28562742,black
28145372,white
22577149,equal
34266936,black
35773647,black
9050796,white
22664553,equal
34530384,black
23427716,black
29304372,white
28846902,black
34808923,black
4006804,equal
31492297,white
12360290,equal
6191191,white
9586915,equal
22000327,equal
26181105,equal
13818995,black
13222847,white
16187326,black
10970923,black
28089808,equal
31502462,black
21752055,white
14486519,white
36313450,equal
12545613,equal
27388769,white
14121094,equal
1557577,equal
36213822,black
14064061,white
12768881,equal
19133808,black
9015957,white
12463368,white
3838476,black
36475730,white
25496585,equal
433198,equal
28747129,white
13226738,white
15568376,black
19606610,black
28141466,white
15152455,equal
26023283,black
21341518,equal
1356119,equal
2842976,equal
36965106,white
15940222,black
33768867,black
17611170,equal
35928804,white
24427155,white
19936835,white
23672823,white
4698653,white
28351708,black
3975413,white
31630326,equal
34313632,equal
29358900,black
20541145,black
12432300,black
29629001,equal
20523908,black
22184026,equal
9873495,white
24208130,equal
11240528,black
13496738,equal
17107395,equal
13741388,white
7925537,black
2131230,black
17496705,equal
33982617,equal
30846022,black
11396963,equal
29672490,white
12486476,equal
13243948,black
17961265,black
6670257,black
31790158,black
13306045,equal
9973857,white
700165,white
26679808,equal
16295369,black
33860340,white
28326491,white
34834151,equal
31467665,white
12015958,equal
3012348,equal
13605590,black
20885393,black
24032587,equal
15412358,equal
16151838,black
27568644,white
4676782,black
14620680,black
32654945,black
6914772,white
18485340,equal
32097310,equal
31046000,equal
25609457,white
1634868,white
2643123,equal
6907767,equal
20010916,equal
25712893,equal
28024649,black
18133718,white
27259383,black
15338507,equal
13277132,equal
19516931,equal
6625289,equal
13431780,white
6119390,equal
21861133,white
35689299,black
1225009,equal
15653077,white
29337954,black
872062,black
18466989,equal
31083017,black
4235524,black
8854427,equal
10609405,white
30365434,equal
29376132,white
6191364,equal
27686132,white
554949,black
9125048,white
14179893,equal
5520107,black
35624731,white
25655870,black
27027139,white
35642316,equal
29979410,black
25937854,black
116190,black
909117,black
11430266,black
24646262,black
14984620,white
2499612,equal
11476359,white
6391860,white
10592332,equal
31051605,white
29562057,black
2109374,white
21307539,white
4784429,white
14514689,black
25528734,equal
1075726,white
16236090,equal
25673386,black
7783796,black
12869267,equal
14281489,white
1126476,black
29088595,white
13741625,black
4673839,white
22043646,equal
8039318,black
6596444,equal
8291130,equal
31001107,white
10339201,white
22283636,white
497331,equal
13022819,white
36169924,black
15909058,equal
32354802,white
23481264,black
27259504,black
26766131,black
31921597,equal
1770300,equal
14884622,black
11095234,white
3213368,white
18798991,black
32491755,black
5993992,equal
31253525,black
24535338,white
13450445,black
4311299,black
9910111,equal
2496955,black
2978918,white
15063101,black
25032987,black
11687751,white
30134894,white
36833273,black
36158983,white
32423298,equal
20044597,black
13218060,white
33674448,white
28392865,equal
36978520,white
19925677,white
32216975,black
29261387,black
16269114,white
28122606,equal
6012684,equal
22335765,black
17240329,equal
4404806,equal
2253629,black
16464635,equal
1526669,white
15362127,white
25073346,equal
21267708,black
4186625,white
12207047,equal
18998030,black
11780051,equal
1166015,equal
10444852,equal
22278212,black
8922293,white
25177504,black
14584412,white
22443267,black
20492824,white
21734595,equal
23368155,white
36536617,white
5135908,equal
31709881,black
17689818,equal
21657033,equal
5470840,black
35841530,white
3438909,white
16037353,equal
10910552,white
28581029,white
27587722,equal
10630598,white
23932875,white
21845988,equal
26308796,equal
8639788,white
16320084,equal
31759883,white
6368801,black
6534986,equal
6981066,equal
21949130,black
18105377,white
18003256,equal
33163544,equal
3315954,white
2540725,equal
8816486,white
20179077,black
14123911,white
33633845,black
33863465,white
8626449,equal
1629536,white
11703775,white
19401689,equal
11653277,white
13745348,black
10866134,black
35583399,white
20904060,black
26727476,black
5225071,white
32504945,equal
31984249,black
11900268,equal
30801984,black
33893633,equal
486224,white
10914803,equal
8152195,white
15431261,black
13895134,equal
18896366,black
10076899,black
10690301,white
10912358,equal
3455201,white
16254664,equal
32841770,equal
9872395,equal
31104002,equal
6233413,equal
35221005,equal
28383402,equal
14626630,black
14372717,white
25758263,black
25537801,black
6459419,white
19186283,black
15811367,equal
24113640,black
8355197,black
12581968,white
17853016,equal
1392567,white
3827426,white
21900664,white
18815871,black
34074961,white
11560739,equal
15869674,black
8382260,equal
33679261,black
5274101,equal
7564871,white
17359112,black
7790409,black
18043855,black
34772186,white
7091785,black
35177685,equal
34088865,black
27939917,white
1433832,black
2796713,equal
12085513,equal
20701179,equal
21175360,white
15883945,equal
20234646,black
30402771,white
10933729,equal
5398199,black
979428,equal
22760870,black
12092983,equal
1406439,black
36813392,black
21822929,equal
5481788,equal
30586560,equal
20936681,equal
25211154,equal
20400164,equal
29466404,black
2403740,equal
16694757,equal
22386297,white
28865373,black
27638225,equal
18670182,equal
34249269,equal
16025162,black
33710898,black
22091867,white
409323,equal
2915853,black
31612876,black
20117089,white
14736877,white
17037693,equal
25916193,equal
17363003,white
23404252,equal
20753563,black
4863218,black
8644009,white
7724583,black
12663420,black
11443802,equal
5025373,equal
22713507,white
23087988,equal
27072436,equal
3130798,white
22112618,equal
16190318,white
27888859,equal
8334448,black
20212888,equal
5052205,equal
35433947,equal
17750372,black
2908568,equal
299479,black
27954304,equal
36950814,white
28302474,white
23614938,white
29862330,black
10568177,black
21827065,equal
380299,black
8567633,white
18136639,black
4739578,black
6059610,black
17518939,black
27106463,equal
33958925,equal
11344507,equal
19647886,equal
9095328,white
5415328,black
20635115,equal
19540524,white
25842273,white
33701971,equal
19529378,white
20466079,black
31950080,black
15626700,equal
